,Id,MSSubClass,Street,Utilities,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,BsmtFinType1,BsmtFinType2,Heating,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageQual,GarageCond,3SsnPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,LotFrontage_missing,BsmtHalfBath_0,BsmtHalfBath_1,HalfBath_0,HalfBath_1,LandSlope_Gtl,LandSlope_Mod,PavedDrive_N,PavedDrive_P,LandContour_Bnk,LandContour_HLS,LandContour_Low,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,GarageFinish_Fin,GarageFinish_Na,GarageFinish_RFn,BsmtFullBath_0,BsmtFullBath_1,BsmtFullBath_2,Fireplaces_0,Fireplaces_1,Fireplaces_2,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenAbvGr_0,KitchenAbvGr_1,KitchenAbvGr_2,LotShape_IR1,LotShape_IR2,LotShape_IR3,FullBath_0,FullBath_1,FullBath_2,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Na,MasVnrType_None,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_Na,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Na,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,GarageCars_0,GarageCars_1,GarageCars_2,GarageCars_3,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Na,BsmtCond_Po,YearRemodAdd,ScreenPorch,GarageYrBlt,LotFrontage,EnclosedPorch,YearBuilt,BsmtFinSF2,OpenPorchSF,WoodDeckSF,MasVnrArea,2ndFlrSF,GarageArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,BsmtUnfSF,GrLivArea,LotArea
564,565,0.2047945205479452,0,0,0.028082191780821917,0.863013698630137,0.9897260273972602,0.3047945205479452,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.14589041095890412,0.05136986301369863,0.9315068493150684,0.21438356164383562,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.8678082191780822,0.8205479452054795,268000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.6496016804797087,-0.29378482566857494,-0.4015908673621483,0.08608072891753701,-0.40759468814363037,-0.5326468198661296,-0.35938405655380323,0.6459427495627192,-0.9503365061005771,-0.8274659089769937,1.2225059800614044,0.5650883989174726,0.8170044382721813,0.1438929367359566,0.18174795155288376,-0.21014770132824456,1.4453816460342468,0.7473122710799427
565,566,0.0410958904109589,0,0,0.017123287671232876,0.863013698630137,0.9897260273972602,0.3047945205479452,0.25616438356164384,0.03904109589041096,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,1,0.018493150684931507,0.9821917808219178,0.14589041095890412,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.13972602739726028,0.8678082191780822,0.8205479452054795,128000,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3863504033998229,-0.29378482566857494,1.7947805416989804,-0.10764027735112146,2.4549858075331836,1.4918860671193586,-0.35938405655380323,0.8786590296575437,-0.9503365061005771,-0.8274659089769937,1.1591759655936478,-1.1715333881314545,-1.3531585036143856,-0.5234458631743353,-0.8564847531713096,0.6747520438455085,0.35590101010191894,-0.5428136525728381
566,567,0.2047945205479452,0,0,0.017123287671232876,0.863013698630137,0.9897260273972602,0.3047945205479452,0.02945205479452055,0.5623287671232877,0.1958904109589041,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.14589041095890412,0.012328767123287671,0.9315068493150684,0.2602739726027397,0.06027397260273973,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.17328767123287672,0.8678082191780822,0.8205479452054795,325000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-1.370914768724975,-0.29378482566857494,-1.2494329281029584,0.4042917680863207,-0.40759468814363037,-1.2910164259800112,-0.35938405655380323,0.634277312068794,0.9896265461923961,1.2606220506746888,1.257664388031005,0.8450067231945736,-1.3531585036143856,0.20371896452867538,0.09436229888528734,1.156826766627344,1.7554612839346977,0.40469942519019175
567,568,0.36712328767123287,0,0,0.05273972602739726,0.863013698630137,0.9897260273972602,0.49726027397260275,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.22534246575342465,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.07260273972602739,0.8678082191780822,0.8205479452054795,214000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6496016804797087,-0.29378482566857494,-0.9446780758643285,0.08373018650530868,-0.40759468814363037,-1.0176176520243683,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,1.187347236624347,-0.8714543139174613,0.3141938629241839,-1.1768483623476444,1.0411836476178153,1.0349043100809503,1.6646343393767504,0.14203699464376654,0.2176743901422128
568,569,0.09863013698630137,0,0,0.04041095890410959,0.863013698630137,0.9897260273972602,0.10547945205479452,0.11506849315068493,0.049315068493150684,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.03424657534246575,0.18835616438356165,0.023287671232876714,0.2602739726027397,0.06027397260273973,0.009589041095890411,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.04315068493150685,0.8678082191780822,0.8205479452054795,316600,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.6734281303853675,-0.29378482566857494,0.14771715678317124,0.49282585302539605,-0.40759468814363037,-0.04436554119248884,-0.35938405655380323,0.6459427495627192,1.260813013015652,-0.8274659089769937,1.1130224299268499,0.6590200949731719,1.2876349564898764,0.9982224377751492,0.9558334452786299,-1.3724785628792247,1.1912804208644785,0.5920120478789707
569,570,0.03561643835616438,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.025342465753424658,0.2719178082191781,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.06643835616438357,0.9315068493150684,0.21438356164383562,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.04041095890410959,0.8678082191780822,0.8205479452054795,135960,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.508387356241146,-0.29378482566857494,0.18618203569637104,0.08608072891753701,-0.40759468814363037,-0.010244602380326592,-0.35938405655380323,-1.0713069393887342,0.5833479541693343,-0.8274659089769937,-0.8714543139174613,0.6078650001028184,0.9867449539061236,-0.2004650957534392,-0.4896941895515456,-2.0640835095877823,-1.1885717050113667,-0.4947434404477573
570,571,0.03561643835616438,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.2719178082191781,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.050684931506849315,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.004794520547945206,0.03219178082191781,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.05410958904109589,0.8678082191780822,0.8205479452054795,142600,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9944939508307736,-0.29378482566857494,-0.05864276584148394,0.26901564438305353,-0.40759468814363037,0.4576340242976716,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,1.093235277626559,-0.8714543139174613,0.5049706463645351,0.17481823377888506,1.4646856399088406,1.3967167892256571,1.6430189496483372,0.5050588838572043,0.7110498490410151
571,572,0.36712328767123287,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.25616438356164384,0.1726027397260274,0.7815068493150685,0.9821917808219178,0.01780821917808219,0.026027397260273973,0.43424657534246575,0.10136986301369863,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.06643835616438357,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.06095890410958904,0.8678082191780822,0.06917808219178082,120000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0953735101564261,-0.29378482566857494,0.8278015678411718,-0.4074045929571468,-0.40759468814363037,0.5577528690147862,-0.35938405655380323,-1.0713069393887342,1.0381212609278156,1.2286633288864268,-0.8714543139174613,-0.8092032888319566,0.47999936806088034,-0.38509307768575196,-0.7697363135353777,-0.011375671327666525,-1.4021362369658634,-0.4145083037760685
572,573,0.2047945205479452,0,0,0.026027397260273973,0.863013698630137,0.9897260273972602,0.3047945205479452,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.08356164383561644,0.08561643835616438,224500,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.6734281303853675,-0.29378482566857494,-1.7645449667806328,0.6661627614085205,-0.40759468814363037,-1.7560596139774165,-0.35938405655380323,1.136191863949109,1.1044229915771058,-0.8274659089769937,1.1684445735614792,0.8197867582238691,-1.3531585036143856,-0.42776407667159366,-0.8374105078700719,0.7407261038954891,0.4393088014639866,0.7196934365046587
573,574,0.03972602739726028,0,0,0.05410958904109589,0.863013698630137,0.9897260273972602,0.04452054794520548,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.12808219178082192,0.9315068493150684,0.21438356164383562,0.06027397260273973,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.04041095890410959,0.8678082191780822,0.8205479452054795,170000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5566530294566049,-0.29378482566857494,-0.8611955906204575,0.35953644865712975,-0.40759468814363037,-0.9428978155910532,-0.35938405655380323,-1.0713069393887342,0.8727904774484364,-0.8274659089769937,1.1191333767117433,-0.2775025234191605,-1.3531585036143856,-1.630644964069957,-1.1245626039580747,-0.16764217428072217,-0.06735232850982469,0.17835329239269085
574,575,0.03972602739726028,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.04452054794520548,0.2719178082191781,0.1404109589041096,0.007534246575342466,0.9821917808219178,0.1506849315068493,0.002054794520547945,0.43424657534246575,0.1506849315068493,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.18835616438356165,0.9315068493150684,0.4726027397260274,0.06027397260273973,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.04041095890410959,0.8678082191780822,0.8205479452054795,139000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.1646231835601155,-0.29378482566857494,0.500508558011076,0.08373018650530868,-0.40759468814363037,0.2682774782558489,-0.35938405655380323,-1.0713069393887342,0.5206411506989669,1.0297262237788316,1.0776938251310608,-0.8092032888319566,0.38636445025051946,-1.6658158088878494,-2.0929176795302675,-1.6403500109357125,-0.773202262695018,0.2795070244954948
575,576,0.09863013698630137,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.10547945205479452,0.2719178082191781,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.0910958904109589,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.06095890410958904,0.02945205479452055,0.06917808219178082,118500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3446948311676443,-0.29378482566857494,1.1849995855008093,0.5366174143813058,2.453662853098494,0.8731178867257172,-0.35938405655380323,-1.0713069393887342,1.018879250553612,-0.8274659089769937,1.010023751027714,-0.5772857835439086,0.5168667632835805,-0.46111602374466293,-0.8911286485563653,-0.1528778812019212,-0.5254163307226575,-0.13433028303933528
576,577,0.09863013698630137,0,0,0.017123287671232876,0.863013698630137,0.9897260273972602,0.10547945205479452,0.2184931506849315,0.1404109589041096,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.1,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.2602739726027397,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.08356164383561644,0.8678082191780822,0.8205479452054795,145000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.365647398517623,-0.29378482566857494,1.6198350030059863,-0.834702480041762,-0.40759468814363037,1.2563206600222396,-0.35938405655380323,0.7491974113288074,-0.9503365061005771,-0.8274659089769937,1.1014573625141533,-1.1715333881314545,-1.3531585036143856,-0.39218873227702933,-0.7217995340420539,0.765040492972638,0.02750312353981659,-0.7077885706078253
577,578,0.03972602739726028,0,0,0.050684931506849315,0.863013698630137,0.9897260273972602,0.04452054794520548,0.2719178082191781,0.1726027397260274,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.43424657534246575,0.050684931506849315,0.013013698630136987,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.022602739726027398,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.13972602739726028,0.8678082191780822,0.06917808219178082,164500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9144157466916569,-0.29378482566857494,0.6254959817690573,1.198909966777251,2.4564470690910793,0.3788843892714038,2.783601561012221,0.8926390072639624,1.0228302102337752,1.0689211506984555,-0.8714543139174613,0.4532217981833802,0.353246155310916,0.2960435187962908,0.5689724748147453,-0.43149438640519233,-0.2971073470241398,0.5029369938721758
578,579,0.04315068493150685,0,0,0.0589041095890411,0.863013698630137,0.9897260273972602,0.3047945205479452,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.18835616438356165,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.03561643835616438,0.8678082191780822,0.06917808219178082,146000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.370914768724975,-0.29378482566857494,-1.542826088915903,-1.9562157517670344,-0.40759468814363037,-1.5553483046627772,-0.35938405655380323,1.0835262966400114,-0.9503365061005771,-0.8274659089769937,1.1287716795957496,0.34909509363633207,-1.3531585036143856,-0.8107656142213427,-1.4374417526057308,0.471177151358081,-0.1454538050688771,-1.764463119712742
579,580,0.09863013698630137,0,0,0.0773972602739726,0.863013698630137,0.9897260273972602,0.10547945205479452,0.2719178082191781,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.1,0.2945205479452055,0.8602739726027397,0.9780821917808219,1,0.018493150684931507,0.9821917808219178,0.14589041095890412,0.22534246575342465,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.03287671232876712,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.05410958904109589,0.8678082191780822,0.8205479452054795,131500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2582373046307338,-0.29378482566857494,1.0131938132147533,0.5801001807103192,-0.40759468814363037,0.7215022155442915,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,1.3167894608450226,1.1439949254409825,-0.5014024641123515,-1.3531585036143856,0.04332116260776175,-0.14831382339092417,1.0540480924235887,0.6252215629804302,0.563773721074768
580,581,0.36712328767123287,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.25616438356164384,0.1726027397260274,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.10136986301369863,0.036986301369863014,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.22534246575342465,0.9315068493150684,0.2602739726027397,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.17328767123287672,0.8678082191780822,0.8205479452054795,181900,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.22964933001992655,-0.29378482566857494,0.8278015678411718,0.08608072891753701,-0.40759468814363037,0.5577528690147862,2.7829555460040387,1.1192660802814702,1.116031797333081,1.0382312955507287,-0.8714543139174613,0.48774380635287456,0.6904747639478647,0.2521894902661453,0.814654878560993,-0.3037277144169709,-0.06939118919440126,0.9213504485275886
581,582,0.36712328767123287,0,0,0.05273972602739726,0.863013698630137,0.9897260273972602,0.49726027397260275,0.11506849315068493,0.5623287671232877,0.1958904109589041,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.12808219178082192,0.9315068493150684,0.2602739726027397,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.08356164383561644,0.08356164383561644,0.08561643835616438,253293,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.6734281303853675,-0.29378482566857494,-1.7645449667806328,1.2771552819461105,-0.40759468814363037,-1.5553483046627772,-0.35938405655380323,1.0244102554315409,-0.9503365061005771,1.3009455632323632,-0.8714543139174613,3.694171088646398,-1.3531585036143856,2.0708885740666174,1.901054109657963,2.2459695364077525,1.0458347720382197,0.6508708556889576
582,583,0.03561643835616438,1,0,0.0684931506849315,0.863013698630137,0.9897260273972602,0.025342465753424658,0.25616438356164384,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.18835616438356165,0.9315068493150684,0.4726027397260274,0.05547945205479452,0.05547945205479452,0.05547945205479452,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.13972602739726028,0.8678082191780822,0.8205479452054795,118500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08931158683263034,-0.29378482566857494,0.24214683098228676,0.5801001807103192,-0.40759468814363037,-0.3931953822209113,-0.35938405655380323,0.5435105353991723,-0.9503365061005771,1.0847585917167564,-0.8714543139174613,-2.5385163586711115,0.8906167692218218,-0.4994118486407123,-0.9537276375853948,-2.0640835095877823,-1.5378104970281536,0.5135069972548536
583,584,0.010958904109589041,0,0,0.0773972602739726,0.03287671232876712,0.0006849315068493151,0.007534246575342466,0.012328767123287671,0.015068493150684932,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.1,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.05136986301369863,0.9315068493150684,0.2602739726027397,0.2650684931506849,0.009589041095890411,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.8678082191780822,0.8205479452054795,325000,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4717198578085954,-0.29378482566857494,-0.10318548580178859,0.31444672363908893,-0.40759468814363037,1.7948873432153891,-0.35938405655380323,1.8479512640085252,0.8885949275391959,-0.8274659089769937,1.2416941792398792,1.7589307598398487,-1.3531585036143856,0.454481323330094,1.0067719216894537,1.3140060718714468,2.1346973788617785,0.7697770348806725
584,585,0.09863013698630137,0,0,0.03972602739726028,0.863013698630137,0.9897260273972602,0.10547945205479452,0.07945205479452055,0.1404109589041096,0.7815068493150685,0.9821917808219178,0.0136986301369863,0.0136986301369863,0.1,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.8678082191780822,0.8205479452054795,133000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06901065611343074,3.4038444086698125,1.4756819741724025,-0.8906519370079246,2.4479537882914695,1.1293655105600222,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,1.09606398412769,-1.0485443346782861,-1.3531585036143856,-0.3379510709978412,-0.33805899124522787,0.8018920446237009,0.21564125883837834,-0.7607802324803395
