,id,rating,text,date
172,ChIJK6THh03afkcR6IgS-jLW8U8,5,"Locale accogliente, pulito e curato. Personale gentile e disponibile. Porzioni abbondanti e ottima qualità prezzo (Tartare a 13 o 15€). CONSIGLIATISSIMO!",2019-01-26 21:30:44
173,ChIJK6THh03afkcR6IgS-jLW8U8,5,Che meraviglia di posto... E la tartare è qualcosa di unico!,2020-06-17 19:57:11
174,ChIJK6THh03afkcR6IgS-jLW8U8,5,La tartare più buona!,2020-02-05 23:53:04
175,ChIJK6THh03afkcR6IgS-jLW8U8,5,Ambiente fantastico ed incantevole. Tartare sublime e prezzo contenuto. Da provare le patate con gorgonzola all'amarone ed il  cappuccio. D'obbligo come dessert il salame al cioccolato ed il VOV. Evviva il Tartino,2018-04-04 23:01:07
176,ChIJ5z92x7DbfkcRkQO5jLe7XA4,5,"Il Radio City Music Hall, conosciuto negli Stati Uniti come The Showplace of the Nation, fu progettato da Donald Deskey ed inaugurato il 27 dicembre 1932 con la versione cinematografica della commedia di Philip Barry The Animal Kingdom. Il teatro è anche la sede del Radio City Christmas Spectacular, il tradizionale spettacolo natalizio newyorkese in scena dal 1933. L'edificio è inoltre usato per una serie di concerti ed eventi di vario genere. Fra i vari cantanti che si sono esibiti qui in concerto, c'è il grande crooner Frank Sinatra, Roger Waters, bassista dei Pink Floyd, Adele, Ella Fitzgerald, John Denver, Ray Charles, B.B. King, Sting, Liza Minnelli, Tony Bennett, Céline Dion, Britney Spears, Josè Carreras, Eurythmics, Linda Ronstadt, L'Orchestra di Count Basie, Sammy Davis jr. Gli interni di Deskey sono considerati uno dei massimi esempi di Art Déco nel mondo, con la particolarissima sala e i suoi accesi colori tendenti a quelli di un infuocato tramonto.",2020-02-26 15:09:31
177,ChIJ5z92x7DbfkcRkQO5jLe7XA4,5,"Locale con tavoli ben disposti, spazio per ballare, sempre ottimi gruppi che suonano e cantano, servizio veloce e personale sorridente e cortese. Il proprietario Maurizio Dal Gesso sempre pronto ad accogliere le richieste. Si mangia bene. Ottimo rapporto qualità/prezzo.",2019-03-16 01:35:56
178,ChIJ5z92x7DbfkcRkQO5jLe7XA4,4,"Visitato in occasione di un evento dal vivo di un gruppo rock locale che seguo. Ottima acustisca, titolare molto gentile, servizio ai tavoli non efficiente ma comunque sufficiente, pizzeria nulla di speciale, bagni molto puliti anche a tarda serata, prezzi normali (voglio dire che non ho trovato aumenti per il servizio musica o prezzi alti come segnalato da altri). Nel complesso un locale dove ritornare tranquillamente.",2020-02-07 07:37:05
179,ChIJ5z92x7DbfkcRkQO5jLe7XA4,1,"Ho ascoltato un gruppo molto valido, ma il locale è senza personalità ed il servizio carente. Peccato perché è potenzialmente valido, facilmente raggiungibile e con un ampio parcheggio.",2020-01-28 22:46:44
180,ChIJ5z92x7DbfkcRkQO5jLe7XA4,1,"Pessima esperienza: aspettato più di mezz'ora una pizza cruda, dopo di che si sono dimenticati di noi. Poi tutto il mio tavolo voleva il sorbetto alla fragola che era nel Menù, non c'era, solo quello al limone, ma poi torna dopo 10' a dirci che non c'era neanche quello, dopo un'altra mezz'ora invece quello al limone é saltato fuori, ormai non lo voleva più nessuno... Chiedo di Non mettere i funghi nel mio calzone, eh no, troppo complicato, nelle ""seratone"" così non si fanno variazioni... Ok, ma Non mettere una cosa é ancora più semplice che metterla, non ho chiesto un'altra cosa al posto di quella, semplicemente di Non mettere i funghi... C'erano più funghi che prosciutto alla fine e come dicevo la pasta completamente cruda, ancora bianca... Lasciamo poi stare il Gruppo valà che é meglio!!",2020-02-04 22:22:04
181,ChIJ1S5twrDbfkcRojLf2gJAbRg,1,"Ordino 3 pizze.
Specifico DUE volte il farne una bianca, rtucola, salsiccia e grana. 
Me ne arriva una rossa, con pochissima salsiccia oltretutto. 
Chiamo 9 volte dal mio telefono. 
Zero risposte. 
Chiamo da un altro telefono: risposta immediata.
Riportano la mia pizza (stavolta bianca). Fredda e di gomma. 
Si riprendono addirittura indietro l'altra, senza portare (come altre pizzerie fanno quando sbagliano) nemmeno una bibita.
No words. 
Allego screen e foto. 
Giistifica: il pizzaiolo é nuovo.",2020-07-30 21:16:52
182,ChIJ1S5twrDbfkcRojLf2gJAbRg,1,"Prima e ultima volta che ordino qui. Il personale molto scortese e disorganizzato. Ho ordinato ad asporto e il personale ha sbagliato a prendere il numero civico della abitazione. Non mi hanno potuto nemmeno avvisare perché non si erano salvati il numero di telefono. Quando ho chiamato per chiedere il motivo del ritardo, ho ricevuto solo arroganza. Quando le pizze sono arrivate il fattorino mi ha assicurato che fossero calde. Inutile dire che erano fredde. Mi sono sentita presa in giro!!",2020-07-03 21:45:07
183,ChIJ1S5twrDbfkcRojLf2gJAbRg,3,Non c'è niente da fare... Quando il proprietario manca la qualità delle pizze è molto inferiore. Sono più lenti e mancano metà degli ingredienti quindi la scelta è molto più scarsa. La pizza di stasera era poco condita rispetto al solito e un ingrediente da listino mancava.,2019-09-01 21:37:30
184,ChIJ1S5twrDbfkcRojLf2gJAbRg,2,"Pizze decenti, soprattutto per essere cotte in forno elettrico.
Caos e disorganizzazione ai massimi livelli.
Sabato sera e alle 21.30 avevano finito l'impasto per le pizze.
Confusione con le ordinazioni e gli ingredienti costante.
Evidentemente viene data priorità alle ordinazioni telefoniche visto che noi eravamo in tre, presenti lì, con nessun altro ad aspettare, e abbiamo atteso qualcosa come 45 minuti.
Consiglierei di valutare un tipo diverso di attività.",2019-09-29 10:20:01
185,ChIJ1S5twrDbfkcRojLf2gJAbRg,5,Pizza buona.. Se la fa il capo,2017-11-13 19:47:07
186,ChIJc4KRSVHafkcRJ94UuOtZI5o,4,"Se si viene qui non si può non prendere il baccalà fritto con verdure in pastella!! Il migliore mai mangiato!
La pasta buonissima, consiglio i bigoli (piatto tipico) e le chitarrine (?) con zucchine e gamberetti, che goduria!!
Unica cosa che non mi ha fatto impazzire è stata la torta (in foto), più che altro per i miei gusti personali, non perché di per sé non fosse buona. Buono anche il tiramisù. Possibilità di prendere pizze (anche asporto se non mi sbaglio), macedonia, crema catalana e altri piatti tipici.
Locale un pochino ""antico"" riguardo il mobilio ma fa niente, l'importante è il cibo buono!
Prezzi normali.",2020-08-18 19:52:01
187,ChIJc4KRSVHafkcRJ94UuOtZI5o,5,"Si tratta di un ottimo albergo unito ad  un splendido ristorante di qualità, il tutto magnificamente gestito in ambito familiare e con uno staff molto preparato e molto cordiale, dal signor Antonio e dalla signora Valentina, persone professionalmente capaci e molto rigorose per la qualità dei cibi e la pulizia e la buona organizzazione delle camere dell'albergo. La zona è magnifica, a pochi passi dalla Basilica di Sant'Antonio di Padova e da Prato della Valle, ed è ben servita dai mezzi pubblici. La cucina di tradizione Padovana, ma con offerte anche di gastronomia italiana, è ottima e le porzioni sono abbondanti, oltre che ben presentate. Anche la pizza, presente in numerose varietà, è da considerare e da apprezzare. I prezzi sono molto buoni e ben rapportati alla qualità del soggiorno o del pranzo. È quindi un luogo adatto sia per singoli in viaggio di lavoro o in pellegrinaggio al Santuario, sia per famiglie in vacanza.",2020-08-26 14:21:27
188,ChIJc4KRSVHafkcRJ94UuOtZI5o,5,Si mangia molto bene e camerieri e titolare sono persone squisite molto gentili e alla mano consiglio di provarlo nn ve ne pentirete,2020-07-09 15:05:21
189,ChIJc4KRSVHafkcRJ94UuOtZI5o,5,"Siamo entrati per un pranzo veloce,cameriera gentilissima e superefficiente, pizza molto buona servita in un tempo breve,prezzi ragionevolissimi,consigliato, vicinissimo alla basilica del santo",2020-07-06 18:42:47
190,ChIJc4KRSVHafkcRJ94UuOtZI5o,5,"Hotel in centro, comodissimo per girare Padova. Titolari gentili e disponibili. Camere pulite e buona colazione",2020-08-15 22:06:42
191,ChIJCUowTFHafkcR5apS7F9vKEk,2,"Ottimo e gentile il personale, ottima la posizione con vista sulla piazza del Santo. Purtroppo angusti i bagni mancanti anche della finestra e dell'aspirazione.
Il costo è determinato solo dalla posizione",2020-02-09 10:51:21
192,ChIJCUowTFHafkcR5apS7F9vKEk,3,"Posizione fantastica con vista sulla basilica di Sant' Antonio di Padova, conosciuto semplicemente come 'il Santo'. Accoglienza cortese e  personale gentile e disponibile. Camere e arredi abbastanza vecchiotti, ma buona pulizia. Colazione modesta.",2020-02-19 11:15:16
193,ChIJCUowTFHafkcR5apS7F9vKEk,3,"Ottima posizione essendo attaccato alla basilica di Sant'Antonio. Personale della reception molto gentile e disponibile. Colazione buona, se posso fare un appunto sarebbe da segnalare la tipologia delle brioche. Ho soggiornato due notti in una camera singola pulita, col letto comodo e un bagno confortevole.",2020-02-09 10:59:56
194,ChIJCUowTFHafkcR5apS7F9vKEk,5,Ottimo soggiorno per due notti vicino a tutti i luoghi più interessanti posto accanto alla Basilica. Buona anche la colazione la stanza molto grande e il letto comodissimo. Sicuramente ritorneremo,2020-01-26 15:45:02
195,ChIJCUowTFHafkcR5apS7F9vKEk,4,Un bel po' datato ma pulito e dotato di tutti i comfort. Personale gentilissimo. Ottima la colazione.,2019-10-30 13:29:26
196,ChIJB1oYfVTafkcROKMmIc_asJw,4,"Locale un po'  datato, ma buon cibo e personale cortese .",2020-08-25 22:55:40
197,ChIJB1oYfVTafkcROKMmIc_asJw,5,"14/07/2020... In questo momento ho appena finito di cenare in questo ristorante, il personale molto cordiale e disponibile, i piatti molto buoni, mi ritengo soddisfatta del posto e dei piatti. Velo consiglio...",2020-07-14 22:06:22
198,ChIJB1oYfVTafkcROKMmIc_asJw,5,"Oggi noi tre Bresciane abbiamo mangiato dei gustosi Bigoli, due versioni di Filetto di Baccalà altrettanto buoni, contornati da un ottimo servizio. Consigliamo una sosta a questo Ristorante.",2020-08-22 22:09:14
199,ChIJB1oYfVTafkcROKMmIc_asJw,3,"Il servizio è stato inaccettabilmente lento e disattento nonostante fossi l'unico cliente, il pane è stato portato in tavola dopo circa 20 minuti! Davvero un peccato perché i piatti erano buoni anche se con qualche difetto di impiattamento. I prezzi rispecchiano la media della zona turistica , ovvero più cari rispetto alla qualità e alle quantità offerte. Non ci tornerò.",2019-02-21 12:44:28
200,ChIJB1oYfVTafkcROKMmIc_asJw,5,"Ottimo qualità prezzo,  educazione professionalità e saper mettere a suo  agio la clientela..complimenti.  consigliato",2020-08-09 19:52:26
201,ChIJC1-qR07afkcRe3IipdQB_Rg,5,"Pizzeria spartana al centro di Padova vicinissima a piazza del Duomo, Pizza eccellente così come la birra, pezzi nella norma, complimenti",2020-08-21 20:30:39
202,ChIJC1-qR07afkcRe3IipdQB_Rg,5,"Pizzeria nei pressi del centro di Padova, ben curata ed accogliente. Ampia scelta di pizze, molto buone e davvero grandi, squisito il tiramisù all'amaretto. Personale gentile e cordiale, consigliata per una serata romantica o tra amici.",2019-08-03 22:21:33
203,ChIJC1-qR07afkcRe3IipdQB_Rg,4,"Locale in posizione centrale, appunto vicino al duomo di Padova. Piccolo e raccolto, praticamente il locale è tutto quello che si vede dalla vetrata d'ingresso. Quindi non è mai troppo affollato (perché anche con il locale pieno non ci sono tantissimi tavoli da servire)  e il servizio è sempre veloce. D'altro canto conviene prenotare e i tavoli sono molto vicini tra loro.
La pizza è superiore alla media, ingredienti buoni e di qualità, accostamenti interessanti e buona digeribilità.
 Ci sono anche degli impasti particolari (integrale, napoletano, kamut) ma non li ho mai provati.
Prezzi leggermente sopra la norma, ma giustificabili dalla qualità delle pizze e dalla posizione.",2018-08-23 00:20:08
204,ChIJC1-qR07afkcRe3IipdQB_Rg,5,"Servizio rapido e ottima varietà di pizze, classiche e meno classiche, con possibilità di scegliere il tipo di impasto. Hanno anche un sito in cui è possibile visualizzare l'intero menù in PDF. Prezzi onesti e pizze ottime, consigliato",2019-06-19 23:08:47
205,ChIJC1-qR07afkcRe3IipdQB_Rg,5,"Location molto carina, moderna e positiva. Pizza oltre il bordo del piatto, veramente grande e ottima. Gli ingredienti sono freschi e saporiti, le pizze erano buonissime, voto 10.",2019-06-14 17:32:33
206,ChIJkUI1If7afkcR0E2W3YadCTU,4,"Sicuramente una pasticceria di alto livello, sia come qualità dei prodotti che come servizio. Ho preso una zoppola, un tortino alla crema chantilly e mandorle, e veramente era superba. Ovviamente i prezzi rispecchiano il profilo del locale",2020-08-15 12:26:57
207,ChIJkUI1If7afkcR0E2W3YadCTU,5,"Wow
Siamo entrati per un piccolo assaggio di doci ma, ma essendo arrivato veso l'orario di pranzo abbiamo optato per due insalate buonissime ottima qualità.
Per finire 8 minion da dividere buonissimi ci siamo lasciati consogliare e abbiamo fatt bene.
Lo consiglio vivamente
Eccezionale",2020-08-19 14:42:44
208,ChIJkUI1If7afkcR0E2W3YadCTU,5,"Pasticceria di altissima qualità, d’altra parte quando vai da un campione del mondo te lo aspetti! Abbiamo assaggiato sia le brioche che della pasticceria compresi i macarones che sinceramente non ne ho mai assaggiati di così buoni. Nonostante tutto i prezzi sono onestissimi !! Se siete in zona vi consiglio di farci un giro!",2020-05-31 19:58:53
209,ChIJkUI1If7afkcR0E2W3YadCTU,5,Bella pasticceria e dolci squisiti. Prezzi in linea con la qualità dei dolci serviti.,2020-08-22 10:08:06
210,ChIJkUI1If7afkcR0E2W3YadCTU,2,"Esperienza deludente ... Brioches e cornetti già terminati alle 11 del mattino nonostante il laboratorio interno funzionante ... Scelta davvero limitata, a meno che non si scelga qualcosa dalla pasticceria in vendita a caro prezzo ... Caffetteria non all'altezza (latte per il cappuccino montato in maniera non professionale, anzi) ... Ambiente che ricorda una Spa per l'eccessiva ricerca di un ambiente rilassante (tra colori delle tende e musica di sottofondo) ... Una sola cameriera in sala che allunga i tempi ed abbassa la qualità del servizio ... La colazione ""salata"" della mia ragazza servita con tovaglietta, la mia ""dolce"" solo con tovagliolo ma cmq posate ... Alla mia richiesta di un cucchiaio (il dolce da me scelto era guarnito con crema pasticcera sul piatto) ricevo risposta stupita ""vuole un cucchiaio?!?"" ... Come dovrei mangiarla la crema, con coltello e forchetta? Non proprio un'esperienza mondiale, a parte il costo elevato della  colazione",2020-07-06 16:42:50
211,ChIJEeD7SKvbfkcRqo0NAH0k_u8,4,"L'esterno del locale non merita quanto in realtà  merita l'interno. Bello e di stile. Il personale è  gentile ed  cibo buono. I prezzi sono buoni ed i piatti soddisfacenti. Per i miei gusti e la mia idea di freschezza dei cibi, lo consiglio",2020-08-22 16:16:48
212,ChIJEeD7SKvbfkcRqo0NAH0k_u8,5,"Capitato quasi per caso dopo aver tentato inutilmente di chiamare una trattoria vicino, sono rimasto impressionato per la qualità dei piatti serviti, la professionalità e competenza del personale. Location favolosa in Prato della Valle. Prezzi accessibilissimi. Ci torno.",2020-07-12 06:36:05
213,ChIJEeD7SKvbfkcRqo0NAH0k_u8,4,"È un locale storico di Padova, conosco personalmente il propietario/gestore. Ottime le pizze, curato il ristorante con materie sempre fresche, se vi piacciono le orecchiette con le cime di rapa o in altro modo arrivano ogni settimana direttamente dal paese di origine di Franco che è Pugliese e titolare/gestore dello Zairo. Direte che faccio questa recensione xché lo conosco, ma sbagliereste, pago il conto pieno senza sconti, provatelo e rispondete alla mia recensione, andateci di sera così vedrete Prato della Valle illuminato che merita",2020-07-26 22:31:51
214,ChIJEeD7SKvbfkcRqo0NAH0k_u8,5,"Meravigliosamente abbondante.. La grigliata mista per una persona vi consiglio di dividerla in 2 o non riuscirete ad assaggiare nemmeno uno stuzzicadenti 🤭 cottura ottima, carne morbissima. Servizio impeccabile",2020-08-18 14:39:52
215,ChIJEeD7SKvbfkcRqo0NAH0k_u8,5,"Ambiente elegante, ottimo servizio e piatti gustosi oltreché ben presentati.",2020-08-25 15:05:34
216,ChIJH5aei1XafkcRLNB9MpVEF_g,5,"Il ristorante è gestito da Monica e Andrea, due ragazzi speciali.
Ho pranzato diversi giorni da loro, variando nella scelta  del cibo, posso affermare : tutto di ottima qualità, sempre cibo fresco e selezionato con cura ed amore ; la stessa cura e lo stesso amore che ci mettono Monica ed Andrea nello svolgere il loro lavoro. 
Ringrazio con affetto Monica ed Andrea e la loro piccola. Grazie, la signora della pizza",2020-08-14 16:36:59
217,ChIJH5aei1XafkcRLNB9MpVEF_g,5,"Abbiamo pranzato e cenato c/o il ristorante Pontecorvo per più di un mese  . 
Il  ristorante è gestito da Monica ed Andrea . Monica è una persona gentile ,premurosa , attenta , impeccabile nelle portate , lei si occupa delle ordinazioni ,  sa consigliare, bene. Andrea è lo chef , cucina benissimo . 
I loro collaboratori , Marinela , Chiara , ed un ragazzo , di cui non ricordo il nome , sono cordiali , gentili e attenti alle richieste dei clienti .
Mi hanno fatto sentire a casa .  
Persone fantastiche ,  di qualsiasi cosa avessimo necessità  erano pronti a servirla. 
Tutti i loro prodotti sono di alta qualità , pesce fresco , non congelato , carne fresca...frittura di ottima qualità , mio padre aggiunge”ottimo vino “
Questo  ristorante merita 5 stelle.
Se dovessi ritornare , tornerei .
GRAZIE  Monica , GRAZIE Andrea .
Consiglio , e allego foto , spaghetti  alle vongole.",2020-08-14 15:19:30
218,ChIJH5aei1XafkcRLNB9MpVEF_g,5,"Ottimo ! Il personale molto gentile! Ho bevuto una birra forte che non mi  ricordo come si chiama ! La pizza è top è singola in tutta Padova (secondo me) perché come questa mai mangiato ! Consiglio con fiducia 😁
05.08.2020",2020-08-06 14:06:27
219,ChIJH5aei1XafkcRLNB9MpVEF_g,5,"Pizzeria consigliata dal personale dell'albergo Maritain di Padova pizza buona, ben cotta, digeribile, personale cordiale e disponibile.",2020-08-14 20:58:50
220,ChIJH5aei1XafkcRLNB9MpVEF_g,5,"Devo fare o complimenti per la bontà dei prodotti ottimo il servizio e la cordialità della ragazze (purtroppo Milaniste) ma simpariche!
Lo consiglio vivamente  poi per concludere la serata due passi verso la Basilica di Santo Antonio tra le vie di Padova è  il massimo!
5 Stelle meritate!
Ciao Paolo",2020-06-25 21:50:58
221,ChIJqc2ysFHafkcRbOcIDLBCJP8,3,"Era il mio ristorante preferito.. Ma le ultime 4 volte il cibo che ci è stato portato non era più all altezza di come quello che ricordavamo. 
Abbiamo voluto dargli tempo, ma evidentemente hanno cambiato il cuoco o hanno abbassato il livello della qualità. 

Capisco che con il COVID ci sia stato un calo di prenotazioni per voi.. Ma invece di abbassare la qualità, personalmente avrei dato il massimo... per esempio i mitici ravioli sono arrivati che erano freddi, insapori e duri... Sembravano congelati, se li avreste fatti voi sarebbero risultati, morbidi e succulenti come una volta. 

Spero ritorniate nelle vostre scelte.

Personale gentilissimo
Locale molto pulito

FORZA",2020-08-13 11:39:13
222,ChIJqc2ysFHafkcRbOcIDLBCJP8,5,Il miglior ristorante cinese di Padova. Gentilezza ingredienti e cibi sani e perfetti. Prezzi per tutte le tasche ed un ambiente indimenticabile. Che dire... Shanghai naturalmente è una tappa obbligata per trovare la china in Padova,2020-06-19 21:53:13
223,ChIJqc2ysFHafkcRbOcIDLBCJP8,5,"Il locale è visivamente stupendo, un'enorme acquario sotto il pavimento domina la sala principale. La cena è stata ottima, spaghetti di riso e udon buonissimi, ravioli cotti alla perfezione e gamberi mordibidissimi. La proprietaria è stata gentilissima, è venuta spesso a chiedere come procedeva la cena ed infine ci ha anche offerto i biscotti della fortuna!",2020-07-04 23:22:47
224,ChIJqc2ysFHafkcRbOcIDLBCJP8,5,"Eccezionale. Personale gentile e piatti molto buoni e leggeri, preparati in modo professionale. Accettano ticket restaurant escluso sabato e domenica.",2020-08-25 09:38:06
225,ChIJqc2ysFHafkcRbOcIDLBCJP8,5,"È il ristorante cinese presente da più anni a Padova, con una tradizione di qualità e attenzione che lo mette su un piano fiduciario importante.
Il locale, seppur piccolo e affollato, accoglie piacevolmente per via dell'arredamento arioso e moderno. Per contro, non aspettatevi intimità, in quanto gli avventori sono sempre molti. Per lo stesso motivo, considerate la prenotazione quasi obbligatoria.
Il menù offre quel che ci si aspetta in Italia da un ristorante cinese, ma con un certo gusto per un discreto e periodico rinnovamento. Il conto finale è sempre coerente con un corretto rapporto qualità prezzo.
Infine vi ricordo che è situato in pieno centro storico di Padova, in una zona bellissima per passeggiate pre e post pasto, ma assolutamente inadatta per chi vuole pigramente parcheggiare davanti al ristorante.",2020-04-05 16:35:18
226,ChIJD1J4l1DafkcRv9L1ufyvcHo,4,Molto grande e spazioso un menu ricco e prezzi giusti per essere in centro di Padova. Non è un ristorante però molto pratico e veloce.,2020-06-20 15:03:37
227,ChIJD1J4l1DafkcRv9L1ufyvcHo,3,"Do tre stelle perché mi aspettavo molto di più dal cibo! Il servizio cortese e veloce, il prezzo buono, l’ambiente molto curato e gradevole ma i piatti che ho provato non erano eccellenti! I crostini col baccalà erano poco croccanti..sembrava più pane appena scottato, il baccalà mantecato non era morbido e “spumoso”...era un po’ secco. Anche il fegato alla veneziana non mi ha esaltato, buono ma senza lode. Le fragole erano ok, ma la panna poco “pannosa”, un po’ secca. Eccetto questo, tutto il resto andava bene! Sarebbe da riprovare!",2019-11-27 00:43:57
228,ChIJD1J4l1DafkcRv9L1ufyvcHo,5,"Cena al ristorante Vecchia Padova.
Ottimo locale, ubicato nel centro storico, merita una visita, ed una cena. 
Arredato in stile tradizionale, con un grande utilizzo del legno ed abbassamenti architettonicamente progettati, con ottima e piacevole illuminazione indiretta, fa si che tutto il contesto sia comodo e confortevole, inserito in un locale piacevolmente climatizzato, senza esagerare, come a volte capita in molti luoghi.
Spicca immediatamente la professionalità della gestione e del personale, con un comportamento misurato e signorile,  bravi,  un risultato veramente professionale, mettono il cliente a proprio agio, con misurata gentilezza.
Durante la cena, ho potuto apprezzare la filo diffusione, finalmente ad un volume corretto oltre alla scelta delle musiche, piacevolmente adeguate allo stile del locale, elegante e nel contempo semplice e di grande comfort. 
La cena a base di cozze alla marinara, ed il risotto a base di capesante, si è dimostra all'altezza delle aspettative. Tutto veramente ottimo, con cotture, gusti e tempistiche perfetti.",2019-06-21 21:30:19
229,ChIJD1J4l1DafkcRv9L1ufyvcHo,4,"Ampio ambiente, spazioso e comodo caratterizzato da arredo ""caldo"": file di cucitrici Singer e apparecchi radiofonici anni 50. I filari di pentoloni in rame appesi creano una bella geometria con le porzioni di soffitto a volta. Schermo gigante nella sala principale, per la felicita dei tifosi durante le partite, ma ciononostante ambiente senza frastuoni.  Cucina tipica e varia tra carne, pesce e pizzeria. Senso di organizzazione e di clima disteso nello staff, nonostante il locale pieno. Apprezzato",2020-02-09 23:17:21
230,ChIJD1J4l1DafkcRv9L1ufyvcHo,2,"Ero già stata al self service del pranzo..non mi aveva convinto molto.questa volta deludente...frittura di pesce da salvare.,abbastanza ben fritta ma 10 euro una porzione ridotta e pure poco calda?!volevo un primo ma da allergica al pomodoro non  c era nulla senza pomodoro. Ho preso tacchino con patate arrosto...errore enorme...due fettine mezze crude con unaa salsa sopra che sapeva solo di sale anzi di dado euro9!.patate al forno nella norma ma fredde e non abbondanti euro 2.50.euro 1.5 di mezza di naturale...insomma 23 euro e ho mangiato male e poco..in un trattoria normale mi mangiavo un bel.primo abbondate un dolce favoloso acqua e caffè...invece qua mangi sul vassoio e ti fai la coda tra questi piatti tristi che vedi sfilare...non ci torno di sicuro.",2020-02-26 22:02:27
231,ChIJ70wXNFLafkcR7nRuzPxnpas,5,"Buonissimo il menù ""la carne"". Viene cotta sul piatto di portata e tagliata al momento. Carne selezionata e di assoluta qualità. Buona anche la varietà  dei vini offerti, che dovrebbero però essere serviti su bicchieri più  adeguati. Prezzo corretto",2020-08-21 15:22:15
232,ChIJ70wXNFLafkcR7nRuzPxnpas,5,"Ottimo ristorante, il personale è super gentile e disponibile. La carne è una delle più buone che abbia mangiato in zona a Padova, cucinata in modo particolare e presentata con cura. Viene servita con un piatto rovente in modo tale che non si raffreddi, anche l'ultimo pezzo che mangerete sarà caldo. Il locale non è troppo grande quindi consiglio assolutamente la prenotazione. Prezzi in linea con la zona e la tipologia di locale. Per una cena ""normale"" (senza bottiglie di vino costose) andrete a spendere circa 40 euro a testa. Consigliato!",2020-02-11 11:16:23
233,ChIJ70wXNFLafkcR7nRuzPxnpas,5,Se volete mangiare carne in centro a Padova non ci sono dubbi. Qualità eccelsa al giusto prezzo. E una scelta di vini invidiabile. Consigliatissimo.,2020-08-18 23:29:05
234,ChIJ70wXNFLafkcR7nRuzPxnpas,5,"Posticino intimo e molto carino, ideale per cene di un certo livello o anche solo per gustare un'ottima cucina. Un po' costoso ma per la qualità che offre è più che giusto. Mai mangiato un fritto migliore, nemmeno al sud. Cucina creativa con abbinamenti innovativi e indovinati. Se ci si vuole fare un piccolo regalo questo è il locale giusto dove andare a cena. La gentilezza e la preparazione dei cameriere ti fanno sentire davvero coccolato, un servizio impeccabile.",2020-06-08 16:43:33
235,ChIJ70wXNFLafkcR7nRuzPxnpas,4,"Capitati di qui per caso durante la nostra passeggiata a Padova abbiamo mangiato molto bene.
Buoni gli antipasti, affettati formaggi e crostini ripieni e tartare con salsiccia e crostini.
Buoni i primi (peccato fossero un po' scotti) tortellini mirtilli e pecorino (un pelo acidi) e tortelloni erbette e pomodorini. 
Ottima la carne mista, filetti di chianina e di bisonte molto teneri e saporiti, angus buona.
Il vino scelto è stato strepitoso, un nero d'Avola del 2014 di una cantina che non conoscevo il Moro ma che mi ha stupito, corposo, armonioso, deciso, assolutamente da assaggiare e complimenti al ristorante per averlo presentato nella carta dei vini.
Non mi ha convinto l'attenzione verso il rispetto delle file, chi viene prima e chi viene dopo e la gestione dell'assegnazione dei tavoli.",2020-02-15 19:38:04
236,ChIJXxce7k_afkcRGgloT7mJzRA,4,Bella piazza con ampia scelta di locali per aperitivo,2015-12-11 11:32:19
237,ChIJXxce7k_afkcRGgloT7mJzRA,5,Ottimo,2020-03-26 18:04:52
238,ChIJXxce7k_afkcRGgloT7mJzRA,4,"Un locale molto carino, possibilità di fare degli ottimi aperitivi o delle ottime cene. Locale presente nel cuore pulsante di Padova, quindi sempre pieno di bella gente. Staff corretto e servizio buono. Ci torno sempre volentieri, e lo consiglio altrettanto.",2016-01-28 19:06:35
239,ChIJXxce7k_afkcRGgloT7mJzRA,5,"Una delle piazze più belle di Padova in cui si affaccia la chiesa di San Clemente e la torre dell'orologio. Tutte le sere è possibile fare l'aperitivo in uno dei tanti bar. Al mercoledì sera è molto frequentata, specialmente dagli universitari. Durante il giorno è possibili trovare il mercato. ",2015-08-23 02:13:53
240,ChIJXxce7k_afkcRGgloT7mJzRA,3,"Il locale offre fritti di vario genere, ottima posizione in piazza dei signori. Il locale è chiuso definitivamente.",2016-09-25 11:56:14
241,ChIJK_Um-U_afkcRhafBjet3svU,4,"Ho cenato la sera di ferragosto, nella corte, rinfrescata da più climatizzatori da esterno, perciò buona partenza. In 2 abbiamo optato per piatti unici di pesce: spaghettoni allo scoglio (abbondanza di cozze, vongole, gamberetti e gamberoni, scampi, seppioline...) €25 e piatto imperiale € 30 (tris di ogni cosa: capesante gratinate, grandi e morbide: (peccato - a mio gusto- troppo pangrattato unto e qualche granello di sabbia), gamberoni dolci e polposi, scampi giganti, carpaccio di spada, di tonno (ottimo) e di piovra, crostino-sfoglia di ottimo baccalà mantecato) e 2 calici di prosecco: essendo il meno costoso nella lista è probabilmente il meno buono: un po' troppo acidulo per i miei gusti. 
I 2 piatti decisamente abbondanti e saporiti. Due miei personali suggerimenti: un buon prosecco sfuso può starci (trovato anche in locali raffinati) e pure la possibilità di gustare un sorbetto al limone, a fine pasto di pesce. Ci ha seguito una cordiale, gentile, carina cameriera dall'accento straniero. Insomma una buona esperienza nel centro di Padova. 
P.S. si può prenotare con The Fork, ottenendo uno sconto.",2020-08-18 16:57:14
